t_100,V_in_100,I_out_100,t_200,V_in_200,I_out_200,t_400,V_in_400,I_out_400,t_800,V_in_800,I_out_800,t_1600,V_in_1600,I_out_1600,t_3200,V_in_3200,I_out_3200,t_6400,V_in_6400,I_out_6400,t_12800,V_in_12800,I_out_12800,t_25600,V_in_25600,I_out_25600,t_51200,V_in_51200,I_out_51200,t_102400,V_in_102400,I_out_102400,t_204800,V_in_204800,I_out_204800,t_409600,V_in_409600,I_out_409600,t_819200,V_in_819200,I_out_819200,t_1638400,V_in_1638400,I_out_1638400,t_3276800,V_in_3276800,I_out_3276800,t_6553600,V_in_6553600,I_out_6553600
3.320000000000000034e-02,1.492964636568933079e+00,3.932707308563507082e-07,1.660000000000000017e-02,1.492964636568933079e+00,6.872789741672308078e-07,8.300000000000000086e-03,1.492964636568933079e+00,9.719429737450409604e-07,4.150000000000000043e-03,1.492964636568933079e+00,4.421164940347174769e-07,2.075000000000000022e-03,1.492964636568933079e+00,-3.041160696940772746e-06,1.037500000000000011e-03,1.492964636568933079e+00,-9.522101246844207596e-06,5.187500000000000054e-04,1.492964636568933079e+00,-1.452842726859373105e-05,2.593750000000000027e-04,1.492964636568933079e+00,-1.688917544364834864e-05,1.296875000000000013e-04,1.492964636568933079e+00,-1.787168047366147696e-05,6.484375000000000067e-05,1.492964636568933079e+00,-1.829321550238691718e-05,3.242187500000000034e-05,1.492964636568933079e+00,-1.848446933007139316e-05,1.621093750000000017e-05,1.492964636568933079e+00,-1.857499934547213668e-05,8.105468750000000084e-06,1.492964636568933079e+00,-1.861896581089197929e-05,4.052734375000000042e-06,1.492964636568933079e+00,-1.864062156478272088e-05,2.026367187500000021e-06,1.492964636568933079e+00,-1.865136722915803716e-05,1.013183593750000011e-06,1.492964636568933079e+00,-1.865671946613651092e-05,5.065917968750000053e-07,1.492964636568933079e+00,-1.865939043061481191e-05
3.330000000000000321e-02,1.445906022072373620e+00,4.526370484734032142e-07,1.665000000000000160e-02,1.445906022072373620e+00,8.080633763867958633e-07,8.325000000000000802e-03,1.445906022072373620e+00,1.217900068099451252e-06,4.162500000000000401e-03,1.445906022072373620e+00,9.236161930118779584e-07,2.081250000000000201e-03,1.445906022072373620e+00,-2.246317906319601983e-06,1.040625000000000100e-03,1.445906022072373620e+00,-8.580191792069638291e-06,5.203125000000000501e-04,1.445906022072373620e+00,-1.366477968687938899e-05,2.601562500000000251e-04,1.445906022072373620e+00,-1.613961628754103205e-05,1.300781250000000125e-04,1.445906022072373620e+00,-1.719780076318122886e-05,6.503906250000000627e-05,1.445906022072373620e+00,-1.766107885692259140e-05,3.251953125000000313e-05,1.445906022072373620e+00,-1.787403787359756051e-05,1.625976562500000157e-05,1.445906022072373620e+00,-1.797560863283343920e-05,8.129882812500000783e-06,1.445906022072373620e+00,-1.802513984266070678e-05,4.064941406250000392e-06,1.445906022072373620e+00,-1.804958872140159442e-05,2.032470703125000196e-06,1.445906022072373620e+00,-1.806173359337192327e-05,1.016235351562500098e-06,1.445906022072373620e+00,-1.806778609004033590e-05,5.081176757812500490e-07,1.445906022072373620e+00,-1.807080734766010159e-05
3.339999999999999913e-02,1.393141077078326795e+00,5.102170144503218832e-07,1.669999999999999957e-02,1.393141077078326795e+00,9.256587216287894666e-07,8.349999999999999784e-03,1.393141077078326795e+00,1.459050667290660643e-06,4.174999999999999892e-03,1.393141077078326795e+00,1.401470800835267877e-06,2.087499999999999946e-03,1.393141077078326795e+00,-1.442609925167311736e-06,1.043749999999999973e-03,1.393141077078326795e+00,-7.604420240208640447e-06,5.218749999999999865e-04,1.393141077078326795e+00,-1.274720346258504372e-05,2.609374999999999932e-04,1.393141077078326795e+00,-1.532636143943618291e-05,1.304687499999999966e-04,1.393141077078326795e+00,-1.645604919001658872e-05,6.523437499999999831e-05,1.393141077078326795e+00,-1.695924200178949948e-05,3.261718749999999915e-05,1.393141077078326795e+00,-1.719306575550787010e-05,1.630859374999999958e-05,1.393141077078326795e+00,-1.730527640519543845e-05,8.154296874999999789e-06,1.393141077078326795e+00,-1.736017688237359916e-05,4.077148437499999894e-06,1.393141077078326795e+00,-1.738732239740988029e-05,2.038574218749999947e-06,1.393141077078326795e+00,-1.740081854671401791e-05,1.019287109374999974e-06,1.393141077078326795e+00,-1.740754741663313578e-05,5.096435546874999868e-07,1.393141077078326795e+00,-1.741090704387082341e-05
3.350000000000000200e-02,1.334878040718662229e+00,5.657833869671929637e-07,1.675000000000000100e-02,1.334878040718662229e+00,1.039600914789771083e-06,8.375000000000000500e-03,1.334878040718662229e+00,1.694443060074944794e-06,4.187500000000000250e-03,1.334878040718662229e+00,1.873794443678919588e-06,2.093750000000000125e-03,1.334878040718662229e+00,-6.332086217060783706e-07,1.046875000000000062e-03,1.334878040718662229e+00,-6.598637515788571207e-06,5.234375000000000312e-04,1.334878040718662229e+00,-1.177931984986707664e-05,2.617187500000000156e-04,1.334878040718662229e+00,-1.445262044467828997e-05,1.308593750000000078e-04,1.334878040718662229e+00,-1.564935310875261438e-05,6.542968750000000390e-05,1.334878040718662229e+00,-1.619047476641593847e-05,3.271484375000000195e-05,1.334878040718662229e+00,-1.644424046164569931e-05,1.635742187500000098e-05,1.334878040718662229e+00,-1.656664815761480956e-05,8.178710937500000488e-06,1.334878040718662229e+00,-1.662670123504208220e-05,4.089355468750000244e-06,1.334878040718662229e+00,-1.665643625542751553e-05,2.044677734375000122e-06,1.334878040718662229e+00,-1.667123041892995891e-05,1.022338867187500061e-06,1.334878040718662229e+00,-1.667860910632434381e-05,5.111694335937500305e-07,1.334878040718662229e+00,-1.668229384426611281e-05
3.360000000000000486e-02,1.271346850580047816e+00,6.191168709375467053e-07,1.680000000000000243e-02,1.271346850580047816e+00,1.149440278088557245e-06,8.400000000000001216e-03,1.271346850580047816e+00,1.923148260218511207e-06,4.200000000000000608e-03,1.271346850580047816e+00,2.338723075908622517e-06,2.100000000000000304e-03,1.271346850580047816e+00,1.786916668995271547e-07,1.050000000000000152e-03,1.271346850580047816e+00,-5.566812983724406278e-06,5.250000000000000760e-04,1.271346850580047816e+00,-1.076494864316102817e-05,2.625000000000000380e-04,1.271346850580047816e+00,-1.352184155979946395e-05,1.312500000000000190e-04,1.271346850580047816e+00,-1.478089618027774922e-05,6.562500000000000950e-05,1.271346850580047816e+00,-1.535781112386365804e-05,3.281250000000000475e-05,1.271346850580047816e+00,-1.563051726334025159e-05,1.640625000000000237e-05,1.271346850580047816e+00,-1.576263891833768282e-05,8.203125000000001187e-06,1.271346850580047816e+00,-1.582760759395310243e-05,4.101562500000000594e-06,1.271346850580047816e+00,-1.585981476914685674e-05,2.050781250000000297e-06,1.271346850580047816e+00,-1.587584856104307668e-05,1.025390625000000148e-06,1.271346850580047816e+00,-1.588384794560458420e-05,5.126953125000000742e-07,1.271346850580047816e+00,-1.588784325227317611e-05
3.370000000000000079e-02,1.202798235245328584e+00,6.700069834658975190e-07,1.685000000000000039e-02,1.202798235245328584e+00,1.254743325739027739e-06,8.425000000000000197e-03,1.202798235245328584e+00,2.144263672781835859e-06,4.212500000000000099e-03,1.202798235245328584e+00,2.794421836618601602e-06,2.106250000000000049e-03,1.202798235245328584e+00,9.898867411322456810e-07,1.053125000000000025e-03,1.202798235245328584e+00,-4.513018784048535184e-06,5.265625000000000123e-04,1.202798235245328584e+00,-9.708093102197764434e-06,2.632812500000000062e-04,1.202798235245328584e+00,-1.253769814382600787e-05,1.316406250000000031e-04,1.202798235245328584e+00,-1.385410580732856455e-05,6.582031250000000154e-05,1.202798235245328584e+00,-1.446453721712209130e-05,3.291015625000000077e-05,1.202798235245328584e+00,-1.475510755430058284e-05,1.645507812500000038e-05,1.202798235245328584e+00,-1.489642174451469058e-05,8.227539062500000192e-06,1.202798235245328584e+00,-1.496604961663697125e-05,4.113769531250000096e-06,1.202798235245328584e+00,-1.500060183963262138e-05,2.056884765625000048e-06,1.202798235245328584e+00,-1.501781198187114519e-05,1.028442382812500024e-06,1.202798235245328584e+00,-1.502640049368348086e-05,5.142211914062500120e-07,1.202798235245328584e+00,-1.503069060142875541e-05
3.380000000000000365e-02,1.129502724782332157e+00,7.182528845275883899e-07,1.690000000000000183e-02,1.129502724782332157e+00,1.355094474720516106e-06,8.450000000000000913e-03,1.129502724782332157e+00,2.356916656249604626e-06,4.225000000000000457e-03,1.129502724782332157e+00,3.239092290989397822e-06,2.112500000000000228e-03,1.129502724782332157e+00,1.797175184634041751e-06,1.056250000000000114e-03,1.129502724782332157e+00,-3.441413761034066435e-06,5.281250000000000571e-04,1.129502724782332157e+00,-8.612924152965856946e-06,2.640625000000000285e-04,1.129502724782332157e+00,-1.150407416120819252e-05,1.320312500000000143e-04,1.129502724782332157e+00,-1.287263960809663450e-05,6.601562500000000713e-05,1.129502724782332157e+00,-1.351417839020290663e-05,3.300781250000000357e-05,1.129502724782332157e+00,-1.382146617671142027e-05,1.650390625000000178e-05,1.129502724782332157e+00,-1.397141519959374844e-05,8.251953125000000892e-06,1.129502724782332157e+00,-1.404542747882156708e-05,4.125976562500000446e-06,1.129502724782332157e+00,-1.408218838778035954e-05,2.062988281250000223e-06,1.129502724782332157e+00,-1.410050695979233947e-05,1.031494140625000111e-06,1.129502724782332157e+00,-1.410965070392309671e-05,5.157470703125000557e-07,1.129502724782332157e+00,-1.411421868164974776e-05
3.389999999999999958e-02,1.051749583085338502e+00,7.636641695925735884e-07,1.694999999999999979e-02,1.051749583085338502e+00,1.450097684894049163e-06,8.474999999999999895e-03,1.051749583085338502e+00,2.560267966447928727e-06,4.237499999999999947e-03,1.051749583085338502e+00,3.670979527888117054e-06,2.118749999999999974e-03,1.051749583085338502e+00,2.597370998733238668e-06,1.059374999999999987e-03,1.051749583085338502e+00,-2.356227050137311733e-06,5.296874999999999934e-04,1.051749583085338502e+00,-7.483763926973077419e-06,2.648437499999999967e-04,1.051749583085338502e+00,-1.042504885358775807e-05,1.324218749999999984e-04,1.051749583085338502e+00,-1.184037098128129185e-05,6.621093749999999918e-05,1.051749583085338502e+00,-1.251048527521852514e-05,3.310546874999999959e-05,1.051749583085338502e+00,-1.283327778655014463e-05,1.655273437499999979e-05,1.051749583085338502e+00,-1.299126986181256492e-05,8.276367187499999897e-06,1.051749583085338502e+00,-1.306937445549280710e-05,4.138183593749999949e-06,1.051749583085338502e+00,-1.310819897190154025e-05,2.069091796874999974e-06,1.051749583085338502e+00,-1.312755367865220372e-05,1.034545898437499987e-06,1.051749583085338502e+00,-1.313721656892067753e-05,5.172729492187499936e-07,1.051749583085338502e+00,-1.314204438890752825e-05
3.400000000000000244e-02,9.698456662825817309e-01,8.060616210651521961e-07,1.700000000000000122e-02,9.698456662825817309e-01,1.539378021991926435e-06,8.500000000000000611e-03,9.698456662825817309e-01,2.753515068657867625e-06,4.250000000000000305e-03,9.698456662825817309e-01,4.088379085701303412e-06,2.125000000000000153e-03,9.698456662825817309e-01,3.387316176126416675e-06,1.062500000000000076e-03,9.698456662825817309e-01,-1.261741387531349296e-06,5.312500000000000382e-04,9.698456662825817309e-01,-6.325068703766988637e-06,2.656250000000000191e-04,9.698456662825817309e-01,-9.304880640893933714e-06,1.328125000000000095e-04,9.698456662825817309e-01,-1.076137381955372916e-05,6.640625000000000477e-05,9.698456662825817309e-01,-1.145741899034985706e-05,3.320312500000000239e-05,9.698456662825817309e-01,-1.179444231193222748e-05,1.660156250000000119e-05,9.698456662825817309e-01,-1.195985391703339518e-05,8.300781250000000596e-06,9.698456662825817309e-01,-1.204174258201745813e-05,4.150390625000000298e-06,9.698456662825817309e-01,-1.208247748324704361e-05,2.075195312500000149e-06,9.698456662825817309e-01,-1.210279194055116557e-05,1.037597656250000075e-06,9.698456662825817309e-01,-1.211293584194402372e-05,5.187988281250000373e-07,9.698456662825817309e-01,-1.211800445099120950e-05
3.409999999999999837e-02,8.841142117153460989e-01,8.452779155739122719e-07,1.704999999999999918e-02,8.841142117153460989e-01,1.622583137311923336e-06,8.524999999999999592e-03,8.841142117153460989e-01,2.935895304853189643e-06,4.262499999999999796e-03,8.841142117153460989e-01,4.489643679065963450e-06,2.131249999999999898e-03,8.841142117153460989e-01,4.163893164089982256e-06,1.065624999999999949e-03,8.841142117153460989e-01,-1.622762081036090206e-07,5.328124999999999745e-04,8.841142117153460989e-01,-5.141411324036155195e-06,2.664062499999999872e-04,8.841142117153460989e-01,-8.147990315306106990e-06,1.332031249999999936e-04,8.841142117153460989e-01,-9.639906431764433634e-06,6.660156249999999681e-05,8.841142117153460989e-01,-1.035913550712311434e-05,3.330078124999999841e-05,8.841142117153460989e-01,-1.070905956187725576e-05,1.665039062499999920e-05,8.841142117153460989e-01,-1.088123789278120993e-05,8.325195312499999602e-06,8.841142117153460989e-01,-1.096658745191965889e-05,4.162597656249999801e-06,8.841142117153460989e-01,-1.100907197592506486e-05,2.081298828124999900e-06,8.841142117153460989e-01,-1.103026601190046435e-05,1.040649414062499950e-06,8.841142117153460989e-01,-1.104085089107321528e-05,5.203247070312499751e-07,8.841142117153460989e-01,-1.104614028569645116e-05
3.420000000000000123e-02,7.948935622678324764e-01,8.811582843206486691e-07,1.710000000000000062e-02,7.948935622678324764e-01,1.699384658276673383e-06,8.550000000000000308e-03,7.948935622678324764e-01,3.106688903563235748e-06,4.275000000000000154e-03,7.948935622678324764e-01,4.873189699952441324e-06,2.137500000000000077e-03,7.948935622678324764e-01,4.924037168036722196e-06,1.068750000000000039e-03,7.948935622678324764e-01,9.378294013805685930e-07,5.343750000000000193e-04,7.948935622678324764e-01,-3.937463142696755238e-06,2.671875000000000096e-04,7.948935622678324764e-01,-6.958943594406456320e-06,1.335937500000000048e-04,7.948935622678324764e-01,-8.480394737343291457e-06,6.679687500000000241e-05,7.948935622678324764e-01,-9.219969248688590424e-06,3.339843750000000120e-05,7.948935622678324764e-01,-9.581413046235488253e-06,1.669921875000000060e-05,7.948935622678324764e-01,-9.759678593730948437e-06,8.349609375000000301e-06,7.948935622678324764e-01,-9.848152211306485714e-06,4.174804687500000150e-06,7.948935622678324764e-01,-9.892218691080675717e-06,2.087402343750000075e-06,7.948935622678324764e-01,-9.914208662549990522e-06,1.043701171875000038e-06,7.948935622678324764e-01,-9.925192745820310444e-06,5.218505859375000188e-07,7.948935622678324764e-01,-9.930682051195515386e-06
3.430000000000000410e-02,7.025358310823673902e-01,9.135611238821010972e-07,1.715000000000000205e-02,7.025358310823673902e-01,1.769479484370209164e-06,8.575000000000001024e-03,7.025358310823673902e-01,3.265221820482079534e-06,4.287500000000000512e-03,7.025358310823673902e-01,5.237503467441827014e-06,2.143750000000000256e-03,7.025358310823673902e-01,5.664748246859861310e-06,1.071875000000000128e-03,7.025358310823673902e-01,2.034233826671057227e-06,5.359375000000000640e-04,7.025358310823673902e-01,-2.717975593188862451e-06,2.679687500000000320e-04,7.025358310823673902e-01,-5.742433102378529151e-06,1.339843750000000160e-04,7.025358310823673902e-01,-7.287414799217612819e-06,6.699218750000000800e-05,7.025358310823673902e-01,-8.044415983832706727e-06,3.349609375000000400e-05,7.025358310823673902e-01,-8.415953070631406089e-06,1.674804687500000200e-05,7.025358310823673902e-01,-8.599602302044188746e-06,8.374023437500001000e-06,7.025358310823673902e-01,-8.690850813107935994e-06,4.187011718750000500e-06,7.025358310823673902e-01,-8.736325338387359934e-06,2.093505859375000250e-06,7.025358310823673902e-01,-8.759024460979462860e-06,1.046752929687500125e-06,7.025358310823673902e-01,-8.770364399188835039e-06,5.233764648437500625e-07,7.025358310823673902e-01,-8.776031951535516980e-06
